Date,oneyr-threemo,twoyr-threemo,fiveyr-twoyr,tenyr-twoyr,tenyr-threemo
Feb-20,-0.3,-0.41,0.03,0.27,-0.14
Feb-20,-0.27,-0.34,0,0.19,-0.15
Feb-20,-0.27,-0.37,-0.02,0.17,-0.2
Feb-20,-0.23,-0.33,-0.04,0.13,-0.2
Feb-20,-0.18,-0.27,-0.05,0.12,-0.15
Feb-20,-0.13,-0.22,-0.04,0.12,-0.1
Feb-20,-0.12,-0.19,-0.02,0.13,-0.06
Feb-20,-0.11,-0.16,-0.01,0.14,-0.02
Feb-20,-0.11,-0.17,-0.02,0.14,-0.03
Feb-20,-0.09,-0.16,0,0.17,0.01
Feb-20,-0.11,-0.15,-0.01,0.17,0.02
Feb-20,-0.09,-0.14,0.01,0.18,0.04
Feb-20,-0.09,-0.16,-0.01,0.18,0.02
Feb-20,-0.13,-0.21,0.01,0.19,-0.02
Feb-20,-0.07,-0.15,0,0.18,0.03
Feb-20,-0.06,-0.13,0.01,0.21,0.08
Feb-20,-0.08,-0.13,0.02,0.22,0.09
Feb-20,-0.09,-0.16,0.01,0.2,0.04
Feb-20,-0.11,-0.21,-0.01,0.18,-0.03
Jan-20,-0.1,-0.22,-0.01,0.18,-0.04
Jan-20,-0.09,-0.16,-0.02,0.16,0
Jan-20,-0.05,-0.14,-0.01,0.18,0.04
Jan-20,-0.04,-0.12,0.02,0.2,0.08
Jan-20,-0.02,-0.11,0,0.17,0.06
Jan-20,0.01,-0.05,0.02,0.21,0.16
Jan-20,0,-0.04,0.04,0.23,0.19
Jan-20,0,-0.02,0.04,0.24,0.22
Jan-20,-0.02,-0.03,0.04,0.25,0.22
Jan-20,0,0.02,0.05,0.26,0.28
Jan-20,-0.01,0.03,0.05,0.23,0.26
Jan-20,-0.03,-0.01,0.04,0.23,0.22
Jan-20,-0.04,0.01,0.05,0.24,0.25
Jan-20,-0.04,0.01,0.07,0.27,0.28
Jan-20,-0.01,0.02,0.07,0.27,0.29
Jan-20,0,0.04,0.07,0.27,0.31
Jan-20,0.01,0.04,0.09,0.29,0.33
Jan-20,-0.01,0,0.08,0.29,0.29
Jan-20,-0.02,-0.02,0.07,0.27,0.25
Jan-20,0.03,0.01,0.06,0.27,0.28
Jan-20,0.02,0.04,0.09,0.3,0.34
Dec-19,0.04,0.03,0.11,0.34,0.37
Dec-19,0,0.01,0.1,0.32,0.33
Dec-19,-0.06,0.02,0.09,0.29,0.31
Dec-19,-0.05,0.06,0.08,0.26,0.32
Dec-19,-0.05,0.04,0.1,0.28,0.32
Dec-19,-0.06,0.05,0.11,0.29,0.34
Dec-19,-0.06,0.05,0.1,0.29,0.34
Dec-19,-0.05,0.05,0.11,0.3,0.35
Dec-19,-0.02,0.07,0.11,0.29,0.36
Dec-19,-0.03,0.07,0.08,0.26,0.33
Dec-19,-0.03,0.08,0.07,0.24,0.32
Dec-19,-0.03,0.04,0.05,0.21,0.25
Dec-19,-0.01,0.1,0.07,0.24,0.34
Dec-19,-0.02,0.04,0.03,0.18,0.22
Dec-19,0,0.09,0.03,0.2,0.29
Dec-19,0.02,0.09,0.04,0.2,0.29
Dec-19,0.04,0.08,0.06,0.23,0.31
Dec-19,0.02,0.04,0.04,0.22,0.26
Dec-19,0.01,0.03,0.02,0.19,0.22
Dec-19,0,-0.04,0.01,0.19,0.15
Dec-19,0,0.01,0.04,0.22,0.23
Nov-19,0.01,0.02,0.01,0.17,0.19
Nov-19,-0.02,0.01,0,0.14,0.15
Nov-19,-0.01,-0.02,0,0.16,0.14
Nov-19,-0.03,0,0.01,0.15,0.15
Nov-19,-0.02,0.03,0.01,0.16,0.19
Nov-19,-0.03,0.02,0.02,0.17,0.19
Nov-19,-0.03,-0.01,0.02,0.17,0.16
Nov-19,-0.03,0.03,0.03,0.19,0.22
Nov-19,-0.03,0.03,0.03,0.21,0.24
Nov-19,-0.03,0.04,0.04,0.23,0.27
Nov-19,-0.02,0.01,0.05,0.24,0.25
Nov-19,0,0.06,0.06,0.25,0.31
Nov-19,-0.01,0.07,0.07,0.26,0.33
Nov-19,0.03,0.13,0.06,0.26,0.39
Nov-19,0.02,0.12,0.06,0.24,0.36
Nov-19,0.02,0.05,0.02,0.2,0.25
Nov-19,0.06,0.07,0.03,0.23,0.3
Nov-19,0.03,0.07,0,0.19,0.26
Nov-19,0.01,0.04,-0.01,0.17,0.21
Oct-19,-0.01,-0.02,-0.01,0.17,0.15
Oct-19,-0.03,-0.01,0,0.17,0.16
Oct-19,-0.04,0.01,0.02,0.2,0.21
Oct-19,-0.05,-0.01,0.02,0.21,0.2
Oct-19,-0.06,-0.03,-0.01,0.17,0.14
Oct-19,-0.08,-0.09,0,0.19,0.1
Oct-19,-0.07,-0.07,0,0.19,0.12
Oct-19,-0.06,-0.05,0,0.18,0.13
Oct-19,-0.08,-0.05,-0.01,0.18,0.13
Oct-19,-0.08,-0.08,-0.02,0.18,0.1
Oct-19,-0.07,-0.06,-0.03,0.16,0.1
Oct-19,-0.07,-0.08,-0.01,0.17,0.09
Oct-19,-0.02,-0.06,-0.02,0.16,0.1
Oct-19,-0.01,-0.05,-0.04,0.13,0.08
Oct-19,-0.05,-0.15,-0.05,0.14,-0.01
Oct-19,-0.1,-0.22,-0.07,0.12,-0.1
Oct-19,-0.1,-0.3,-0.06,0.12,-0.18
Oct-19,-0.11,-0.29,-0.08,0.1,-0.19
Oct-19,-0.13,-0.31,-0.06,0.12,-0.19
Oct-19,-0.12,-0.31,-0.05,0.15,-0.16
Oct-19,-0.12,-0.31,-0.05,0.12,-0.19
Oct-19,-0.09,-0.26,-0.05,0.09,-0.17
Sep-19,-0.13,-0.25,-0.08,0.05,-0.2
Sep-19,-0.06,-0.17,-0.07,0.06,-0.11
Sep-19,-0.04,-0.17,-0.07,0.04,-0.13
Sep-19,-0.07,-0.21,-0.08,0.05,-0.16
Sep-19,-0.14,-0.32,-0.08,0.04,-0.28
Sep-19,-0.13,-0.26,-0.09,0.04,-0.22
Sep-19,-0.07,-0.22,-0.08,0.05,-0.17
Sep-19,-0.05,-0.19,-0.08,0.05,-0.14
Sep-19,-0.08,-0.18,-0.09,0.03,-0.15
Sep-19,-0.12,-0.27,-0.06,0.09,-0.18
Sep-19,-0.13,-0.25,-0.05,0.1,-0.15
Sep-19,-0.08,-0.17,-0.04,0.11,-0.06
Sep-19,-0.13,-0.23,-0.07,0.07,-0.16
Sep-19,-0.17,-0.28,-0.08,0.07,-0.21
Sep-19,-0.14,-0.28,-0.09,0.05,-0.23
Sep-19,-0.22,-0.38,-0.09,0.05,-0.33
Sep-19,-0.23,-0.43,-0.11,0.02,-0.41
Sep-19,-0.24,-0.42,-0.12,0.02,-0.4
Sep-19,-0.28,-0.54,-0.11,0.04,-0.5
Sep-19,-0.26,-0.51,-0.12,0,-0.51
Aug-19,-0.23,-0.49,-0.11,0,-0.49
Aug-19,-0.24,-0.46,-0.13,-0.03,-0.49
Aug-19,-0.25,-0.49,-0.13,-0.03,-0.52
Aug-19,-0.21,-0.45,-0.13,-0.04,-0.49
Aug-19,-0.26,-0.47,-0.11,0,-0.47
Aug-19,-0.24,-0.46,-0.11,0.01,-0.45
Aug-19,-0.21,-0.39,-0.11,0.01,-0.38
Aug-19,-0.2,-0.41,-0.09,0.03,-0.38
Aug-19,-0.22,-0.44,-0.08,0.05,-0.39
Aug-19,-0.19,-0.41,-0.06,0.07,-0.34
Aug-19,-0.16,-0.39,-0.06,0.07,-0.32
Aug-19,-0.19,-0.43,-0.06,0.04,-0.39
Aug-19,-0.17,-0.38,-0.07,0.01,-0.37
Aug-19,-0.14,-0.34,-0.09,0.02,-0.32
Aug-19,-0.25,-0.42,-0.09,0.07,-0.35
Aug-19,-0.22,-0.37,-0.06,0.11,-0.26
Aug-19,-0.23,-0.4,-0.08,0.1,-0.3
Aug-19,-0.27,-0.43,-0.07,0.12,-0.31
Aug-19,-0.25,-0.45,-0.07,0.13,-0.32
Aug-19,-0.27,-0.46,-0.04,0.16,-0.3
Aug-19,-0.21,-0.34,-0.06,0.14,-0.2
Aug-19,-0.19,-0.34,-0.05,0.17,-0.17
Jul-19,-0.08,-0.19,-0.05,0.13,-0.06
Jul-19,-0.11,-0.23,-0.01,0.21,-0.02
Jul-19,-0.14,-0.27,-0.01,0.21,-0.06
Jul-19,-0.12,-0.26,-0.01,0.22,-0.04
Jul-19,-0.11,-0.24,-0.01,0.22,-0.02
Jul-19,-0.12,-0.27,-0.01,0.22,-0.05
Jul-19,-0.09,-0.23,0,0.25,0.02
Jul-19,-0.14,-0.29,0,0.25,-0.04
Jul-19,-0.12,-0.26,0,0.25,-0.01
Jul-19,-0.15,-0.28,0.01,0.27,-0.01
Jul-19,-0.19,-0.31,0,0.23,-0.08
Jul-19,-0.15,-0.28,0.01,0.26,-0.02
Jul-19,-0.21,-0.33,0.01,0.26,-0.07
Jul-19,-0.18,-0.3,0.02,0.28,-0.02
Jul-19,-0.2,-0.32,0.03,0.28,-0.04
Jul-19,-0.27,-0.38,0,0.25,-0.13
Jul-19,-0.26,-0.34,-0.04,0.15,-0.19
Jul-19,-0.27,-0.38,-0.02,0.17,-0.21
Jul-19,-0.25,-0.36,-0.03,0.17,-0.19
Jul-19,-0.3,-0.44,-0.03,0.19,-0.25
Jul-19,-0.29,-0.43,-0.02,0.21,-0.22
Jul-19,-0.27,-0.43,0.01,0.25,-0.18
Jun-19,-0.2,-0.37,0.01,0.25,-0.12
Jun-19,-0.21,-0.4,0.02,0.27,-0.13
Jun-19,-0.19,-0.38,0.03,0.28,-0.1
Jun-19,-0.19,-0.41,0.02,0.29,-0.12
Jun-19,-0.21,-0.41,0.03,0.3,-0.11
Jun-19,-0.16,-0.34,0.03,0.3,-0.04
Jun-19,-0.23,-0.42,0.02,0.29,-0.13
Jun-19,-0.22,-0.44,0.03,0.29,-0.15
Jun-19,-0.18,-0.36,-0.03,0.2,-0.16
Jun-19,-0.2,-0.37,-0.01,0.23,-0.14
Jun-19,-0.2,-0.36,0.01,0.25,-0.11
Jun-19,-0.19,-0.36,0.01,0.27,-0.09
Jun-19,-0.22,-0.36,0,0.25,-0.11
Jun-19,-0.22,-0.34,-0.01,0.22,-0.12
Jun-19,-0.26,-0.39,0.01,0.25,-0.14
Jun-19,-0.31,-0.43,0,0.24,-0.19
Jun-19,-0.31,-0.45,0,0.24,-0.21
Jun-19,-0.31,-0.52,0.03,0.29,-0.23
Jun-19,-0.24,-0.47,0.01,0.24,-0.23
Jun-19,-0.24,-0.53,0.01,0.25,-0.28
May-19,-0.14,-0.4,-0.02,0.19,-0.21
May-19,-0.09,-0.32,-0.03,0.16,-0.16
May-19,-0.07,-0.28,-0.04,0.16,-0.12
May-19,-0.06,-0.25,-0.06,0.14,-0.11
May-19,-0.02,-0.19,-0.04,0.16,-0.03
May-19,-0.05,-0.25,-0.01,0.19,-0.06
May-19,-0.01,-0.15,-0.04,0.16,0.01
May-19,-0.03,-0.13,-0.03,0.17,0.04
May-19,-0.05,-0.18,0,0.2,0.02
May-19,-0.06,-0.19,-0.03,0.19,0
May-19,-0.07,-0.2,-0.02,0.2,0
May-19,-0.12,-0.26,-0.01,0.21,-0.05
May-19,-0.09,-0.21,0,0.22,0.01
May-19,-0.09,-0.23,0,0.22,-0.01
May-19,-0.07,-0.17,0,0.21,0.04
May-19,-0.07,-0.17,-0.01,0.19,0.02
May-19,-0.06,-0.13,-0.02,0.19,0.06
May-19,-0.06,-0.15,-0.03,0.17,0.02
May-19,-0.05,-0.13,-0.01,0.2,0.07
May-19,-0.02,-0.1,0,0.21,0.11
May-19,-0.06,-0.12,-0.01,0.2,0.08
May-19,-0.04,-0.12,0,0.21,0.09
Apr-19,-0.04,-0.16,0.01,0.24,0.08
Apr-19,-0.02,-0.14,0.02,0.24,0.1
Apr-19,-0.01,-0.14,0.01,0.23,0.09
Apr-19,-0.01,-0.1,0,0.21,0.11
Apr-19,-0.02,-0.12,0,0.21,0.09
Apr-19,-0.02,-0.09,0,0.21,0.12
Apr-19,0.02,-0.06,0.01,0.21,0.15
Apr-19,0.02,-0.04,0,0.19,0.15
Apr-19,0,-0.04,0,0.19,0.15
Apr-19,0.02,-0.02,0,0.19,0.17
Apr-19,0,-0.03,-0.03,0.15,0.12
Apr-19,0,-0.04,-0.02,0.16,0.12
Apr-19,0.01,-0.08,-0.04,0.16,0.08
Apr-19,-0.02,-0.12,-0.03,0.17,0.05
Apr-19,0,-0.07,-0.04,0.16,0.09
Apr-19,0,-0.07,-0.03,0.16,0.09
Apr-19,-0.01,-0.09,-0.04,0.15,0.06
Apr-19,-0.03,-0.11,-0.01,0.18,0.07
Apr-19,-0.03,-0.11,-0.01,0.19,0.08
Apr-19,-0.01,-0.12,-0.02,0.18,0.06
Apr-19,-0.02,-0.1,-0.02,0.16,0.06
Mar-19,0,-0.13,-0.04,0.14,0.01
Mar-19,-0.03,-0.2,-0.03,0.16,-0.04
Mar-19,-0.04,-0.22,-0.04,0.17,-0.05
Mar-19,-0.02,-0.22,-0.06,0.17,-0.05
Mar-19,-0.05,-0.2,-0.05,0.17,-0.03
Mar-19,-0.01,-0.15,-0.07,0.13,-0.02
Mar-19,-0.01,-0.08,-0.07,0.13,0.05
Mar-19,-0.01,-0.08,-0.06,0.14,0.06
Mar-19,0.04,0,-0.04,0.15,0.15
Mar-19,0.08,0.01,-0.03,0.15,0.16
Mar-19,0.07,-0.02,-0.03,0.16,0.14
Mar-19,0.07,0.01,-0.03,0.17,0.18
Mar-19,0.08,0,-0.03,0.16,0.16
Mar-19,0.06,-0.01,-0.04,0.16,0.15
Mar-19,0.07,0.01,-0.03,0.17,0.18
Mar-19,0.07,-0.01,-0.03,0.17,0.16
Mar-19,0.07,0.02,-0.03,0.17,0.19
Mar-19,0.07,0.05,-0.03,0.17,0.22
Mar-19,0.08,0.09,-0.02,0.17,0.26
Mar-19,0.08,0.09,-0.02,0.17,0.26
Mar-19,0.11,0.11,0.01,0.21,0.32
Feb-19,0.09,0.07,0,0.21,0.28
Feb-19,0.09,0.05,-0.01,0.19,0.24
Feb-19,0.1,0.03,-0.03,0.16,0.19
Feb-19,0.09,0.04,-0.03,0.16,0.2
Feb-19,0.09,0.02,-0.01,0.17,0.19
Feb-19,0.1,0.08,-0.02,0.16,0.24
Feb-19,0.09,0.05,-0.03,0.15,0.2
Feb-19,0.09,0.05,-0.03,0.15,0.2
Feb-19,0.12,0.09,-0.03,0.14,0.23
Feb-19,0.1,0.07,-0.02,0.16,0.23
Feb-19,0.11,0.09,0,0.18,0.27
Feb-19,0.12,0.07,-0.01,0.18,0.25
Feb-19,0.1,0.03,-0.01,0.17,0.2
Feb-19,0.11,0.02,-0.01,0.18,0.2
Feb-19,0.13,0.06,-0.02,0.17,0.23
Feb-19,0.14,0.1,-0.02,0.18,0.28
Feb-19,0.14,0.11,-0.02,0.18,0.29
Feb-19,0.15,0.11,0,0.2,0.31
Feb-19,0.16,0.12,-0.01,0.18,0.3
Jan-19,0.14,0.04,-0.02,0.18,0.22
Jan-19,0.15,0.1,-0.03,0.18,0.28
Jan-19,0.18,0.14,-0.01,0.16,0.3
Jan-19,0.18,0.18,-0.02,0.15,0.33
Jan-19,0.21,0.21,-0.01,0.16,0.37
Jan-19,0.21,0.19,-0.01,0.16,0.35
Jan-19,0.18,0.17,0.01,0.18,0.35
Jan-19,0.16,0.15,-0.01,0.16,0.31
Jan-19,0.19,0.21,0,0.17,0.38
Jan-19,0.15,0.14,0.02,0.19,0.33
Jan-19,0.14,0.12,-0.01,0.18,0.3
Jan-19,0.12,0.08,0,0.19,0.27
Jan-19,0.12,0.08,0,0.18,0.26
Jan-19,0.15,0.12,-0.03,0.16,0.28
Jan-19,0.16,0.13,0,0.18,0.31
Jan-19,0.14,0.11,0.01,0.18,0.29
Jan-19,0.14,0.12,0,0.15,0.27
Jan-19,0.13,0.08,0,0.17,0.25
Jan-19,0.15,0.08,-0.01,0.17,0.25
Jan-19,0.09,-0.02,-0.02,0.17,0.15
Jan-19,0.18,0.08,-0.01,0.16,0.24
Dec-18,0.18,0.03,0.03,0.21,0.24
Dec-18,0.17,0.12,0.04,0.2,0.32
Dec-18,0.17,0.15,0.04,0.21,0.36
Dec-18,0.17,0.17,0.06,0.2,0.37
Dec-18,0.16,0.1,0.03,0.19,0.29
Dec-18,0.23,0.24,0.01,0.16,0.4
Dec-18,0.25,0.28,-0.02,0.12,0.4
Dec-18,0.22,0.23,-0.01,0.14,0.37
Dec-18,0.25,0.26,0,0.17,0.43
Dec-18,0.26,0.3,-0.01,0.16,0.46
Dec-18,0.26,0.31,0,0.16,0.47
Dec-18,0.26,0.32,0,0.16,0.48
Dec-18,0.27,0.34,0,0.14,0.48
Dec-18,0.29,0.37,-0.03,0.11,0.48
Dec-18,0.28,0.31,-0.01,0.13,0.44
Dec-18,0.28,0.32,-0.02,0.13,0.45
Dec-18,0.29,0.34,0,0.12,0.46
Dec-18,0.29,0.38,-0.01,0.11,0.49
Dec-18,0.34,0.45,0,0.15,0.6
Nov-18,0.33,0.43,0.04,0.21,0.64
Nov-18,0.32,0.44,0.04,0.22,0.66
Nov-18,0.29,0.41,0.06,0.25,0.66
Nov-18,0.29,0.42,0.06,0.23,0.65
Nov-18,0.29,0.43,0.06,0.23,0.66
Nov-18,0.26,0.4,0.07,0.24,0.64
Nov-18,0.26,0.4,0.08,0.25,0.65
Nov-18,0.28,0.4,0.09,0.27,0.67
Nov-18,0.28,0.41,0.08,0.27,0.68
Nov-18,0.32,0.45,0.09,0.27,0.72
Nov-18,0.33,0.49,0.08,0.25,0.74
Nov-18,0.33,0.48,0.09,0.26,0.74
Nov-18,0.34,0.51,0.1,0.25,0.76
Nov-18,0.37,0.58,0.11,0.25,0.83
Nov-18,0.39,0.63,0.11,0.26,0.89
Nov-18,0.37,0.59,0.11,0.26,0.85
Nov-18,0.37,0.58,0.12,0.29,0.87
Nov-18,0.35,0.55,0.12,0.29,0.84
Nov-18,0.37,0.58,0.13,0.31,0.89
Nov-18,0.35,0.52,0.12,0.3,0.82
Oct-18,0.35,0.53,0.11,0.28,0.81
Oct-18,0.33,0.51,0.1,0.28,0.79
Oct-18,0.3,0.47,0.1,0.27,0.74
Oct-18,0.3,0.48,0.1,0.27,0.75
Oct-18,0.32,0.52,0.12,0.28,0.8
Oct-18,0.3,0.5,0.1,0.26,0.76
Oct-18,0.34,0.56,0.12,0.28,0.84
Oct-18,0.34,0.58,0.13,0.28,0.86
Oct-18,0.36,0.61,0.13,0.28,0.89
Oct-18,0.35,0.55,0.16,0.3,0.85
Oct-18,0.35,0.58,0.15,0.3,0.88
Oct-18,0.36,0.57,0.15,0.29,0.86
Oct-18,0.36,0.54,0.16,0.31,0.85
Oct-18,0.38,0.57,0.15,0.3,0.87
Oct-18,0.39,0.58,0.15,0.29,0.87
Oct-18,0.4,0.61,0.17,0.34,0.95
Oct-18,0.4,0.63,0.17,0.33,0.96
Oct-18,0.41,0.65,0.19,0.35,1
Oct-18,0.41,0.65,0.18,0.32,0.97
Oct-18,0.39,0.62,0.17,0.3,0.92
Oct-18,0.38,0.59,0.12,0.23,0.82
Oct-18,0.37,0.59,0.14,0.27,0.86
Sep-18,0.4,0.62,0.13,0.24,0.86
Sep-18,0.4,0.65,0.13,0.23,0.88
Sep-18,0.38,0.63,0.13,0.23,0.86
Sep-18,0.38,0.62,0.16,0.27,0.89
Sep-18,0.38,0.61,0.13,0.25,0.86
Sep-18,0.4,0.63,0.14,0.26,0.89
Sep-18,0.41,0.64,0.15,0.26,0.9
Sep-18,0.42,0.65,0.15,0.27,0.92
Sep-18,0.41,0.64,0.13,0.24,0.88
Sep-18,0.41,0.62,0.11,0.21,0.83
Sep-18,0.4,0.62,0.12,0.21,0.83
Sep-18,0.4,0.61,0.11,0.21,0.82
Sep-18,0.4,0.58,0.13,0.23,0.81
Sep-18,0.4,0.61,0.11,0.22,0.83
Sep-18,0.4,0.59,0.1,0.21,0.8
Sep-18,0.39,0.57,0.11,0.23,0.8
Sep-18,0.37,0.51,0.12,0.24,0.75
Sep-18,0.35,0.52,0.11,0.24,0.76
Sep-18,0.36,0.53,0.12,0.24,0.77
Aug-18,0.35,0.51,0.12,0.24,0.75
Aug-18,0.36,0.53,0.11,0.22,0.75
Aug-18,0.35,0.54,0.11,0.22,0.76
Aug-18,0.34,0.54,0.1,0.21,0.75
Aug-18,0.35,0.55,0.07,0.18,0.73
Aug-18,0.35,0.54,0.09,0.19,0.73
Aug-18,0.35,0.53,0.11,0.21,0.74
Aug-18,0.34,0.51,0.1,0.22,0.73
Aug-18,0.37,0.53,0.12,0.24,0.77
Aug-18,0.37,0.54,0.1,0.22,0.76
Aug-18,0.39,0.56,0.14,0.26,0.82
Aug-18,0.38,0.56,0.12,0.24,0.8
Aug-18,0.38,0.54,0.12,0.25,0.79
Aug-18,0.36,0.55,0.14,0.26,0.81
Aug-18,0.36,0.55,0.14,0.27,0.82
Aug-18,0.37,0.56,0.14,0.26,0.82
Aug-18,0.38,0.58,0.16,0.29,0.87
Aug-18,0.38,0.62,0.15,0.28,0.9
Aug-18,0.39,0.62,0.16,0.3,0.92
Aug-18,0.39,0.59,0.16,0.3,0.89
Aug-18,0.42,0.62,0.19,0.32,0.94
Aug-18,0.43,0.64,0.19,0.32,0.96
Aug-18,0.42,0.64,0.2,0.33,0.97
Jul-18,0.41,0.64,0.18,0.29,0.93
Jul-18,0.39,0.62,0.19,0.32,0.94
Jul-18,0.43,0.67,0.17,0.29,0.96
Jul-18,0.42,0.7,0.17,0.29,0.99
Jul-18,0.41,0.65,0.16,0.28,0.93
Jul-18,0.4,0.61,0.2,0.32,0.93
Jul-18,0.43,0.65,0.19,0.32,0.97
Jul-18,0.42,0.61,0.17,0.29,0.9
Jul-18,0.4,0.6,0.14,0.24,0.84
Jul-18,0.43,0.6,0.17,0.28,0.88
Jul-18,0.37,0.6,0.14,0.24,0.84
Jul-18,0.38,0.58,0.16,0.26,0.84
Jul-18,0.39,0.61,0.14,0.24,0.85
Jul-18,0.41,0.62,0.15,0.25,0.87
Jul-18,0.39,0.61,0.16,0.27,0.88
Jul-18,0.37,0.6,0.18,0.28,0.88
Jul-18,0.36,0.59,0.18,0.29,0.88
Jul-18,0.37,0.56,0.18,0.29,0.85
Jul-18,0.36,0.59,0.19,0.29,0.88
Jul-18,0.35,0.55,0.19,0.3,0.85
Jul-18,0.36,0.59,0.18,0.3,0.89
Jun-18,0.4,0.59,0.21,0.33,0.92
Jun-18,0.4,0.59,0.21,0.32,0.91
Jun-18,0.4,0.59,0.19,0.31,0.9
Jun-18,0.4,0.6,0.22,0.35,0.95
Jun-18,0.41,0.61,0.21,0.33,0.94
Jun-18,0.4,0.63,0.21,0.34,0.97
Jun-18,0.4,0.62,0.21,0.34,0.96
Jun-18,0.42,0.62,0.24,0.37,0.99
Jun-18,0.4,0.6,0.23,0.35,0.95
Jun-18,0.41,0.62,0.24,0.36,0.98
Jun-18,0.41,0.61,0.26,0.38,0.99
Jun-18,0.41,0.65,0.22,0.35,1
Jun-18,0.41,0.65,0.26,0.39,1.04
Jun-18,0.39,0.62,0.27,0.42,1.04
Jun-18,0.38,0.58,0.28,0.44,1.02
Jun-18,0.37,0.57,0.27,0.43,1
Jun-18,0.37,0.56,0.27,0.43,0.99
Jun-18,0.37,0.57,0.29,0.45,1.02
Jun-18,0.38,0.55,0.27,0.43,0.98
Jun-18,0.36,0.58,0.26,0.42,1
Jun-18,0.36,0.55,0.27,0.42,0.97
May-18,0.3,0.47,0.28,0.43,0.9
May-18,0.29,0.48,0.25,0.42,0.9
May-18,0.24,0.39,0.26,0.45,0.84
May-18,0.37,0.58,0.28,0.45,1.03
May-18,0.37,0.59,0.32,0.48,1.07
May-18,0.37,0.61,0.3,0.48,1.09
May-18,0.41,0.66,0.31,0.47,1.13
May-18,0.42,0.65,0.32,0.48,1.13
May-18,0.41,0.64,0.35,0.51,1.15
May-18,0.4,0.65,0.37,0.54,1.19
May-18,0.4,0.66,0.36,0.51,1.17
May-18,0.39,0.66,0.34,0.5,1.16
May-18,0.35,0.62,0.3,0.45,1.07
May-18,0.36,0.62,0.3,0.43,1.05
May-18,0.37,0.64,0.29,0.43,1.07
May-18,0.39,0.66,0.3,0.46,1.12
May-18,0.39,0.64,0.3,0.46,1.1
May-18,0.39,0.63,0.29,0.46,1.09
May-18,0.4,0.67,0.27,0.44,1.11
May-18,0.4,0.65,0.29,0.45,1.1
May-18,0.4,0.65,0.31,0.48,1.13
May-18,0.41,0.65,0.32,0.47,1.12
Apr-18,0.37,0.62,0.3,0.46,1.08
Apr-18,0.42,0.67,0.31,0.47,1.14
Apr-18,0.43,0.67,0.33,0.51,1.18
Apr-18,0.41,0.64,0.35,0.54,1.18
Apr-18,0.38,0.61,0.35,0.52,1.13
Apr-18,0.38,0.62,0.34,0.49,1.11
Apr-18,0.41,0.65,0.34,0.5,1.15
Apr-18,0.39,0.62,0.33,0.48,1.1
Apr-18,0.36,0.61,0.31,0.45,1.06
Apr-18,0.36,0.61,0.27,0.41,1.02
Apr-18,0.33,0.6,0.3,0.44,1.04
Apr-18,0.36,0.61,0.3,0.45,1.06
Apr-18,0.36,0.59,0.33,0.49,1.08
Apr-18,0.36,0.59,0.3,0.47,1.06
Apr-18,0.35,0.58,0.3,0.48,1.06
Apr-18,0.32,0.53,0.31,0.49,1.02
Apr-18,0.33,0.54,0.31,0.5,1.04
Apr-18,0.35,0.58,0.34,0.53,1.11
Apr-18,0.36,0.57,0.33,0.51,1.08
Apr-18,0.34,0.53,0.32,0.51,1.04
Apr-18,0.31,0.48,0.3,0.48,0.96
Mar-18,0.36,0.54,0.29,0.47,1.01
Mar-18,0.39,0.55,0.31,0.49,1.04
Mar-18,0.33,0.49,0.32,0.52,1.01
Mar-18,0.27,0.54,0.31,0.52,1.06
Mar-18,0.3,0.54,0.33,0.54,1.08
Mar-18,0.33,0.57,0.34,0.54,1.11
Mar-18,0.32,0.57,0.38,0.58,1.15
Mar-18,0.27,0.53,0.35,0.55,1.08
Mar-18,0.28,0.51,0.34,0.54,1.05
Mar-18,0.3,0.53,0.34,0.54,1.07
Mar-18,0.3,0.52,0.33,0.53,1.05
Mar-18,0.29,0.5,0.35,0.55,1.05
Mar-18,0.3,0.53,0.36,0.58,1.11
Mar-18,0.34,0.56,0.37,0.6,1.16
Mar-18,0.36,0.6,0.38,0.63,1.23
Mar-18,0.38,0.58,0.38,0.61,1.19
Mar-18,0.37,0.57,0.4,0.64,1.21
Mar-18,0.38,0.57,0.4,0.63,1.2
Mar-18,0.36,0.54,0.41,0.64,1.18
Mar-18,0.41,0.6,0.38,0.61,1.21
Mar-18,0.42,0.59,0.36,0.59,1.18
Feb-18,0.42,0.6,0.4,0.62,1.22
Feb-18,0.42,0.61,0.4,0.63,1.24
Feb-18,0.37,0.56,0.38,0.64,1.2
Feb-18,0.38,0.61,0.37,0.63,1.24
Feb-18,0.39,0.62,0.41,0.67,1.29
Feb-18,0.39,0.62,0.43,0.68,1.3
Feb-18,0.35,0.59,0.4,0.63,1.22
Feb-18,0.38,0.59,0.42,0.66,1.25
Feb-18,0.41,0.61,0.46,0.71,1.32
Feb-18,0.4,0.59,0.48,0.74,1.33
Feb-18,0.36,0.51,0.44,0.73,1.24
Feb-18,0.31,0.47,0.47,0.77,1.24
Feb-18,0.34,0.5,0.47,0.78,1.28
Feb-18,0.36,0.58,0.44,0.72,1.3
Feb-18,0.36,0.6,0.42,0.69,1.29
Feb-18,0.35,0.58,0.42,0.69,1.27
Feb-18,0.34,0.57,0.42,0.69,1.26
Feb-18,0.4,0.67,0.43,0.69,1.36
Feb-18,0.41,0.68,0.4,0.62,1.3
Jan-18,0.44,0.68,0.38,0.58,1.26
